96.0,15074.61456
96.6,15091.24412
97.2,15109.52865
97.8,15129.46215
98.4,15151.179
99.0,15174.70316
99.6,15199.89635
100.2,15226.75028
100.8,15255.62064
101.4,15285.98211
102.0,15318.4023
102.6,15352.50602
103.2,15388.50532
103.8,15426.41903
104.4,15466.0216
105.0,15507.80758
105.6,15551.29628
106.2,15596.74739
106.8,15644.46023
107.4,15693.89133
108.0,15745.63254
108.6,15799.09874
109.2,15854.92025
109.8,15912.8044
110.4,15973.10552
111.0,16035.50938
111.6,16086.81062
112.2,15679.4195
112.8,15293.1517
113.4,14927.87865
114.0,14580.7243
114.6,14250.66581
115.2,13937.58946
115.8,13638.67677
116.4,13353.83466
117.0,13082.07266
117.6,12823.29478
118.2,12574.76047
118.8,12337.27685
119.4,12110.75555
120.0,11892.51126
120.6,11684.20626
121.2,11484.04389
121.8,11291.11266
122.4,11106.20169
123.0,10929.23716
123.6,10757.65035
124.2,10593.88319
124.8,10435.39381
125.4,10282.14472
126.0,10135.70723
126.6,9993.60115
127.2,9856.5917
127.8,9724.62899
128.4,9596.8797
129.0,9473.30782
129.6,9353.87492
130.2,9239.30062
130.8,9127.26049
131.4,9019.9903
132.0,8915.20252
132.6,8814.35471
133.2,8716.6696
133.8,8622.11482
134.4,8530.65625
135.0,8441.5546
135.6,8355.49071
136.2,8271.73718
136.8,8190.95696
137.4,8112.4349
138.0,8036.15057
138.6,7962.73979
139.2,7890.85705
139.8,7821.14371
140.4,7753.57472
141.0,7688.12389
141.6,7624.76393
142.2,7562.85766
142.8,7503.00107
143.4,7445.1638
144.0,7388.73088
144.6,7333.69545
145.2,7280.61646
145.8,7228.90199
146.4,7179.09214
147.0,7130.07041
147.6,7082.91578
148.2,7037.06821
148.8,6992.51607
149.4,6949.75172
150.0,6907.74413
150.6,6866.99352
151.2,6827.48592
151.8,6789.2068
152.4,6752.14107
153.0,6716.27307
153.6,6681.58664
154.2,6647.63447
154.8,6615.26991
155.4,6583.62362
156.0,6552.70601
156.6,6523.31204
157.2,6494.62824
157.8,6466.66405
158.4,6440.15528
159.0,6414.34517
159.6,6389.24221
160.2,6365.18853
160.8,6342.16249
161.4,6319.82792
162.0,6298.1922
162.6,6277.55653
163.2,6257.89773
163.8,6238.91818
164.4,6220.62408
165.0,6203.27534
165.6,6186.60359
166.2,6170.61431
166.8,6155.53613
167.4,6141.13027
168.0,6127.40149
168.6,6114.54692
169.2,6102.35766
169.8,6090.83771
170.4,6079.99087
171.0,6069.97208
171.6,6060.4716
172.2,6051.78486
172.8,6043.8836
173.4,6036.51961
174.0,6029.82595
174.6,6023.89376
175.2,6018.61521
175.8,6013.99202
176.4,6009.96805
177.0,6006.67038
177.6,6004.0687
178.2,6002.07997
178.8,6000.75204
179.4,6000.08533
180.0,6000.0
180.6,6000.00008
181.2,6000.08533
181.8,6000.75204
182.4,6002.07997
183.0,6004.0687
183.6,6006.67038
184.2,6009.96805
184.8,6013.99202
185.4,6018.61521
186.0,6023.89376
186.6,6029.82595
187.2,6036.51961
187.8,6043.8836
188.4,6051.78486
189.0,6060.4716
189.6,6069.97208
190.2,6079.99087
190.8,6090.83771
191.4,6102.35766
192.0,6114.54692
192.6,6127.40149
193.2,6141.13027
193.8,6155.53613
194.4,6170.61431
195.0,6186.60359
195.6,6203.27534
196.2,6220.62408
196.8,6238.91818
197.4,6257.89773
198.0,6277.55653
198.6,6298.1922
199.2,6319.82792
199.8,6342.16249
200.4,6365.18853
201.0,6389.24221
201.6,6414.34517
202.2,6440.15528
202.8,6466.66405
203.4,6494.62824
204.0,6523.31204
204.6,6552.70601
205.2,6583.62362
205.8,6615.26991
206.4,6647.63447
207.0,6681.58664
207.6,6716.27307
208.2,6752.14107
208.8,6789.2068
209.4,6827.48592
210.0,6866.99352
210.6,6907.74413
211.2,6949.75172
211.8,6992.51607
212.4,7037.06821
213.0,7082.91578
213.6,7130.07041
214.2,7179.09214
214.8,7228.90199
215.4,7280.61646
216.0,7333.69545
216.6,7388.73088
217.2,7445.1638
217.8,7503.00107
218.4,7562.85766
219.0,7624.76393
219.6,7688.12389
220.2,7753.57472
220.8,7699.41719
221.4,7606.3016
222.0,7516.28525
222.6,7429.33543
223.2,7345.41769
223.8,7263.77044
224.4,7185.09568
225.0,7108.64326
225.6,7034.39436
226.2,6963.02492
226.8,6893.11432
227.4,6826.02439
228.0,6760.36242
228.6,6696.79214
229.2,6635.28779
229.8,6575.82246
230.4,6517.72667
231.0,6461.62897
231.6,6406.87412
232.2,6354.07279
232.8,6302.58431
233.4,6253.00128
234.0,6204.10582
234.6,6157.08121
235.2,6111.8921
235.8,6067.3692
236.4,6024.08499
237.0,5982.57679
237.6,5941.72534
238.2,5902.60697
238.8,5864.65898
239.4,5827.35352
240.0,5791.20747
240.6,5756.20569
241.2,5722.33248
241.8,5689.5716
242.4,5657.90633
243.0,5626.86067
243.6,5596.89423
244.2,5567.98886
244.8,5539.69539
245.4,5512.44419
246.0,5486.21582
246.6,5460.58834
247.2,5435.96256
247.8,5412.3178
248.4,5388.88671
249.0,5366.79606
249.6,5345.28764
250.2,5324.36851
250.8,5304.37942
251.4,5284.97342
252.0,5266.47092
252.6,5248.54418
253.2,5231.49319
253.8,5215.00949
254.4,5199.09848
255.0,5183.76543
255.6,5169.26919
256.2,5155.34053
256.8,5142.21752
257.4,5129.65067
258.0,5117.64409
258.6,5106.20172
259.2,5095.32737
259.8,5085.20688
260.4,5075.64075
261.0,5066.63212
261.6,5058.3353
262.2,5050.43998
262.8,5043.24112
263.4,5036.58972
264.0,5030.48795
264.6,5024.93781
265.2,5019.94114
265.8,5015.49958
266.4,5011.61461
267.0,5008.34514
267.6,5005.5665
268.2,5003.38445
268.8,5001.71581
269.4,5000.62406
270.0,5000.0729
270.6,5000.0
271.2,5000.0729
271.8,5000.62406
272.4,5001.71581
273.0,5003.38445
273.6,5005.5665
274.2,5008.34514
274.8,5011.61461
275.4,5015.49958
276.0,5019.94114
276.6,5024.93781
277.2,5030.48795
277.8,5036.58972
278.4,5043.24112
279.0,5050.43998
279.6,5058.3353
280.2,5066.63212
280.8,5075.64075
281.4,5085.20688
282.0,5095.32737
282.6,5106.20172
283.2,5117.64409
283.8,5129.65067
284.4,5142.21752
285.0,5155.34053
285.6,5169.26919
286.2,5183.76543
286.8,5199.09848
287.4,5215.00949
288.0,5231.49319
288.6,5248.54418
289.2,5266.47092
289.8,5284.97342
290.4,5304.37942
291.0,5324.36851
291.6,5345.28764
292.2,5366.79606
292.8,5388.88671
293.4,5412.3178
294.0,5435.96256
294.6,5460.58834
295.2,5486.21582
295.8,5512.44419
296.4,5539.69539
297.0,5567.98886
297.6,5596.89423
298.2,5626.86067
298.8,5657.90633
299.4,5689.5716
300.0,5722.33248
300.6,5756.20569
301.2,5791.20747
301.8,5827.35352
302.4,5864.65898
303.0,5902.60697
303.6,5941.72534
304.2,5982.57679
304.8,6024.08499
305.4,6067.3692
306.0,6111.8921
306.6,6157.08121
307.2,6204.10582
307.8,6253.00128
308.4,6302.58431
309.0,6354.07279
309.6,6316.05446
310.2,6235.91661
310.8,6159.53375
311.4,6085.34272
312.0,6013.32687
312.6,5943.46835
313.2,5876.48066
313.8,5811.59668
314.4,5748.07655
315.0,5687.34112
315.6,5627.93754
316.2,5570.55913
316.8,5514.49145
317.4,5461.09183
318.0,5408.28993
318.6,5357.43371
319.2,5308.49319
319.8,5260.78787
320.4,5214.30964
321.0,5169.04982
321.6,5125.62435
322.2,5083.38165
322.8,5042.31098
323.4,5002.40102
324.0,4963.63989
324.6,4926.01512
325.2,4889.51368
325.8,4854.12196
326.4,4819.26799
327.0,4786.06143
327.6,4753.38027
328.2,4722.29817
328.8,4691.72719
329.4,4661.67738
330.0,4633.16781
330.6,4605.16275
331.2,4578.15782
331.8,4551.65728
332.4,4526.13787
333.0,4501.58028
333.6,4477.51538
334.2,4454.39109
334.8,4431.75631
335.4,4410.03957
336.0,4389.21963
336.6,4368.47067
337.2,4349.00552
337.8,4329.62458
338.4,4311.10937
339.0,4293.43685
339.6,4276.23012
340.2,4259.49481
340.8,4243.57031
341.4,4228.10832
342.0,4213.11393
342.6,4198.89616
343.2,4185.13572
343.8,4171.83713
344.4,4159.27878
345.0,4147.17072
345.6,4135.5169
346.2,4124.32116
346.8,4113.82073
347.4,4103.76522
348.0,4094.15791
348.6,4085.00196
349.2,4076.30041
349.8,4068.23844
350.4,4060.61584
351.0,4053.43509
351.6,4046.69853
352.2,4040.4084
352.8,4034.56677
353.4,4029.29584
354.0,4024.34641
354.6,4019.95025
355.2,4015.89953
355.8,4012.38395
356.4,4009.3053
357.0,4006.66457
357.6,4004.46264
358.2,4002.70021
358.8,4001.37789
359.4,4000.49609
360.0,4000.05512
1.0,601.0
0.0,31000.0
0.6,31000.42853
1.2,31003.82507
1.8,31010.63276
2.4,31020.84411
3.0,31034.45575
3.6,31051.5208
4.2,20056.17112
4.8,20061.91977
5.4,20079.49763
6.0,20099.45295
6.6,20121.62223
7.2,20145.99814
7.8,20172.70324
8.4,9917.0968
9.0,9282.00409
9.6,9124.1438
10.2,9136.08456
10.8,9153.44531
11.4,9171.62777
12.0,9191.00082
12.6,9211.58884
13.2,9233.19251
13.8,9255.80472
14.4,9279.66169
15.0,9304.78608
15.6,9330.93613
16.2,9358.10323
16.8,9386.56252
17.4,9416.3348
18.0,9447.44034
18.6,9479.58485
19.2,9513.08173
19.8,9547.94973
20.4,9583.86331
21.0,9621.16422
21.6,9659.86962
22.2,9699.99608
22.8,9741.55963
23.4,9784.57567
24.0,9829.05901
24.6,9875.02385
25.2,9922.48376
25.8,9971.4517
26.4,10022.37996
27.0,10074.40961
27.6,10128.44095
28.2,10184.04419
28.8,10241.22888
29.4,10300.49028
30.0,10361.36844
30.6,10424.37528
31.2,10489.03089
31.8,10555.86358
32.4,10624.37368
33.0,10695.10561
33.6,10768.08915
34.2,10843.35299
34.8,10920.92469
35.4,11000.8307
36.0,11083.09632
36.6,11167.7457
37.2,11254.80182
37.8,11344.28649
38.4,11436.83737
39.0,11532.49847
39.6,11630.67879
40.2,11732.03631
40.8,11835.96084
41.4,11943.78098
42.0,12054.22586
42.6,12168.65235
43.2,12286.43545
43.8,12407.60577
44.4,12532.88809
45.0,12662.33189
45.6,12795.27354
46.2,12933.17223
46.8,13075.36711
47.4,13221.89835
48.0,13372.80378
48.6,13270.57557
49.2,13150.99544
49.8,13035.45335
50.4,12922.62454
51.0,12813.74824
51.6,12708.14558
52.2,12605.16862
52.8,12505.40207
53.4,12408.21164
54.0,12314.16242
54.6,12223.20911
55.2,12134.17195
55.8,12048.16999
56.4,11964.60451
57.0,11883.45068
57.6,11804.6825
58.2,11728.79538
58.8,11654.19345
59.4,11582.41495
60.0,11512.41139
60.6,11444.66496
61.2,11379.1432
61.8,11315.34467
62.4,11253.72134
63.0,11193.78846
63.6,11135.53775
64.2,11079.39078
64.8,11024.88839
65.4,10972.43164
66.0,10921.17668
66.6,10871.92513
67.2,10824.25281
67.8,10777.77342
68.4,10733.22882
69.0,10690.22175
69.6,10648.73701
70.2,10608.75883
70.8,10569.94683
71.4,10532.94185
72.0,10497.08836
72.6,10462.69224
73.2,10429.73485
73.8,10397.92292
74.4,10367.53085
75.0,10338.53839
75.6,10310.68106
76.2,10284.20152
76.8,10259.07798
77.4,10235.07504
78.0,10212.2006
78.6,10190.65474
79.2,10170.41376
79.8,10151.2815
80.4,10133.26423
81.0,10116.51921
81.6,10100.87996
82.2,10086.35162
82.8,10073.05917
83.4,10060.86602
84.0,10049.77617
84.6,10039.79327
85.2,10030.99915
85.8,10023.22922
86.4,10016.63262
87.0,10011.133
87.6,10006.73218
88.2,10003.43161
88.8,10001.24812
89.4,10000.14045
90.0,10000.0
90.6,10000.14045
91.2,10001.24812
91.8,10003.43161
92.4,10006.73218
93.0,10011.133
93.6,10016.63262
94.2,10023.22922
94.8,10030.99915
95.4,10039.79327
96.0,9113.03265
96.6,8324.28351
97.2,7661.54136
97.8,7097.79748
98.4,6612.05687
99.0,6188.33168
99.6,5816.60554
100.2,5487.87901
100.8,5195.15197
101.4,4931.45425
102.0,4694.73844
102.6,4480.03225
103.2,4284.33846
103.8,4105.64538
104.4,3940.98262
105.0,3790.29498
105.6,3650.63296
106.2,3520.99077
106.8,3401.32342
107.4,3289.67415
108.0,3185.0551
108.6,3087.43275
109.2,2995.82643
109.8,2910.20429
110.4,2829.5952
111.0,2753.03923
111.6,2681.44439
112.2,2613.85252
112.8,2549.31854
113.4,2488.74286
114.0,2430.27262
114.6,2375.71568
115.2,2323.23245
115.8,2273.7115
116.4,2226.23471
117.0,2180.78977
117.6,2137.3631
118.2,2095.93988
118.8,2056.50407
119.4,2019.03838
120.0,1982.66084
120.6,1947.36771
121.2,1914.00731
121.8,1882.5581
122.4,1851.31413
123.0,1821.95746
123.6,1793.63346
124.2,1766.33406
124.8,1739.2323
125.4,1713.96149
126.0,1689.68755
126.6,1665.60019
127.2,1643.29425
127.8,1621.16501
128.4,1600.00031
129.0,1579.01362
129.6,1558.97915
130.2,1539.88344
130.8,1521.71252
131.4,1503.70509
132.0,1485.86709
132.6,1469.66969
133.2,1452.89917
133.8,1437.01914
134.4,1422.01301
135.0,1407.16026
135.6,1393.16187
136.2,1378.62286
136.8,1365.61342
137.4,1352.07248
138.0,1339.35843
138.6,1327.45207
139.2,1315.68423
139.8,1304.05866
140.4,1292.5792
141.0,1281.87519
141.6,1271.30838
142.2,1260.88223
142.8,1250.60026
143.4,1241.05802
144.0,1231.64971
144.6,1222.37842
145.2,1213.81382
145.8,1204.817
146.4,1196.51536
147.0,1188.34507
147.6,1180.84038
148.2,1172.9318
148.8,1165.6762
149.4,1158.54435
150.0,1151.53854
150.6,1144.66109
151.2,1137.91432
151.8,1131.76853
152.4,1125.73931
153.0,1119.37885
153.6,1113.59777
154.2,1107.93908
154.8,1102.82592
155.4,1097.40785
156.0,1092.11767
156.6,1087.34953
157.2,1082.6934
157.8,1077.77734
158.4,1073.35921
159.0,1069.05753
159.6,1064.8737
160.2,1061.14325
160.8,1057.1892
161.4,1053.35701
162.0,1049.95238
162.6,1046.35749
163.2,1043.17256
163.8,1039.8197
164.4,1036.85872
165.0,1034.00629
165.6,1031.2633
166.2,1028.63064
166.8,1026.10916
167.4,1023.69966
168.0,1021.40296
168.6,1019.2198
169.2,1017.15092
169.8,1015.19703
170.4,1013.35877
171.0,1011.78852
171.6,1010.17276
172.2,1008.67438
172.8,1007.41451
173.4,1006.14164
174.0,1004.98756
174.6,1004.04183
175.2,1003.11565
175.8,1002.37767
176.4,1001.68059
177.0,1001.15134
177.6,1000.68427
178.2,1000.36443
178.8,1000.12799
179.4,1000.018
180.0,1000.0
180.6,1000.0005
181.2,1000.018
181.8,1000.12799
182.4,1000.36443
183.0,1000.68427
183.6,1001.15134
184.2,1001.68059
184.8,1002.37767
185.4,1003.11565
186.0,1004.04183
186.6,1004.98756
187.2,1006.14164
187.8,1007.41451
188.4,1008.67438
189.0,1010.17276
189.6,1011.78852
190.2,1013.35877
190.8,1015.19703
191.4,1017.15092
192.0,1019.2198
192.6,1021.40296
193.2,1023.69966
193.8,1026.10916
194.4,1028.63064
195.0,1031.2633
195.6,1034.00629
196.2,1036.85872
196.8,1039.8197
197.4,1043.17256
198.0,1046.35749
198.6,1049.95238
199.2,1053.35701
199.8,1057.1892
200.4,1061.14325
201.0,1064.8737
201.6,1069.05753
202.2,1073.35921
202.8,1077.77734
203.4,1082.6934
204.0,1087.34953
204.6,1092.11767
205.2,1097.40785
205.8,1102.82592
206.4,1107.93908
207.0,1113.59777
207.6,1119.37885
208.2,1125.73931
208.8,1131.76853
209.4,1137.91432
210.0,1144.66109
210.6,1151.53854
211.2,1158.54435
211.8,1165.6762
212.4,1172.9318
213.0,1180.84038
213.6,1188.34507
214.2,1196.51536
214.8,1204.817
215.4,1213.81382
216.0,1222.37842
216.6,1231.64971
217.2,1241.05802
217.8,1250.60026
218.4,1260.88223
219.0,1271.30838
219.6,1281.87519
220.2,1292.5792
220.8,1304.05866
221.4,1315.68423
222.0,1327.45207
222.6,1339.35843
223.2,1352.07248
223.8,1365.61342
224.4,1378.62286
225.0,1393.16187
225.6,1407.16026
226.2,1422.01301
226.8,1437.01914
227.4,1452.89917
228.0,1469.66969
228.6,1485.86709
229.2,1503.70509
229.8,1521.71252
230.4,1539.88344
231.0,1558.97915
231.6,1579.01362
232.2,1600.00031
232.8,1621.16501
233.4,1643.29425
234.0,1665.60019
234.6,1689.68755
235.2,1713.96149
235.8,1739.2323
236.4,1766.33406
237.0,1793.63346
237.6,1821.95746
238.2,1851.31413
238.8,1882.5581
239.4,1914.00731
240.0,1947.36771
240.6,1982.66084
241.2,2019.03838
241.8,2056.50407
242.4,2095.93988
243.0,2137.3631
243.6,2180.78977
244.2,2226.23471
244.8,2273.7115
245.4,2323.23245
246.0,2375.71568
246.6,2430.27262
247.2,2488.74286
247.8,2549.31854
248.4,2613.85252
249.0,2681.44439
249.6,2753.03923
250.2,2829.5952
250.8,2910.20429
251.4,2995.82643
252.0,3087.43275
252.6,3185.0551
253.2,3289.67415
253.8,3401.32342
254.4,3520.99077
255.0,3650.63296
255.6,3790.29498
256.2,3940.98262
256.8,4105.64538
257.4,4284.33846
258.0,4480.03225
258.6,4694.73844
259.2,4931.45425
259.8,5195.15197
260.4,5487.87901
261.0,5816.60554
261.6,6188.33168
262.2,6612.05687
262.8,7097.79748
263.4,7661.54136
264.0,8324.28351
264.6,9113.03265
265.2,10039.79327
265.8,10030.99915
266.4,10023.22922
267.0,10016.63262
267.6,10011.133
268.2,10006.73218
268.8,10003.43161
269.4,10001.24812
270.0,10000.14045
270.6,10000.0
271.2,10000.14045
271.8,10001.24812
272.4,10003.43161
273.0,10006.73218
273.6,10011.133
274.2,10016.63262
274.8,10023.22922
275.4,10030.99915
276.0,10039.79327
276.6,10049.77617
277.2,10060.86602
277.8,10073.05917
278.4,10086.35162
279.0,10100.87996
279.6,10116.51921
280.2,10133.26423
280.8,10151.2815
281.4,10170.41376
282.0,10190.65474
282.6,10212.2006
283.2,10235.07504
283.8,10259.07798
284.4,10284.20152
285.0,10310.68106
285.6,10338.53839
286.2,10367.53085
286.8,10397.92292
287.4,10429.73485
288.0,10462.69224
288.6,10497.08836
289.2,10532.94185
289.8,10569.94683
290.4,10608.75883
291.0,10648.73701
291.6,10690.22175
292.2,10733.22882
292.8,10777.77342
293.4,10824.25281
294.0,10871.92513
294.6,10921.17668
295.2,10972.43164
295.8,11024.88839
296.4,11079.39078
297.0,11135.53775
297.6,11193.78846
298.2,11253.72134
298.8,11315.34467
299.4,11379.1432
300.0,11444.66496
300.6,11512.41139
301.2,11582.41495
301.8,11654.19345
302.4,11728.79538
303.0,11804.6825
303.6,11883.45068
304.2,11964.60451
304.8,12048.16999
305.4,12134.17195
306.0,12223.20911
306.6,12314.16242
307.2,12408.21164
307.8,12505.40207
308.4,12605.16862
309.0,12708.14558
309.6,12813.74824
310.2,12922.62454
310.8,13035.45335
311.4,13150.99544
312.0,13270.57557
312.6,13372.80378
313.2,13221.89835
313.8,13075.36711
314.4,12933.17223
315.0,12795.27354
315.6,12662.33189
316.2,12532.88809
316.8,12407.60577
317.4,12286.43545
318.0,12168.65235
318.6,12054.22586
319.2,11943.78098
319.8,11835.96084
320.4,11732.03631
321.0,11630.67879
321.6,11532.49847
322.2,11436.83737
322.8,11344.28649
323.4,11254.80182
324.0,11167.7457
324.6,11083.09632
325.2,11000.8307
325.8,10920.92469
326.4,10843.35299
327.0,10768.08915
327.6,10695.10561
328.2,10624.37368
328.8,10555.86358
329.4,10489.03089
330.0,10424.37528
330.6,10361.36844
331.2,10300.49028
331.8,10241.22888
332.4,10184.04419
333.0,10128.44095
333.6,10074.40961
334.2,10022.37996
334.8,9971.4517
335.4,9922.48376
336.0,9875.02385
336.6,9829.05901
337.2,9784.57567
337.8,9741.55963
338.4,9699.99608
339.0,9659.86962
339.6,9621.16422
340.2,9583.86331
340.8,9547.94973
341.4,9513.08173
342.0,9479.58485
342.6,9447.44034
343.2,9416.3348
343.8,9386.56252
344.4,9358.10323
345.0,9330.93613
345.6,9304.78608
346.2,9279.66169
346.8,9255.80472
347.4,9233.19251
348.0,9211.58884
348.6,9191.00082
349.2,9171.62777
349.8,9153.44531
350.4,9136.08456
351.0,9124.1438
351.6,9282.00409
352.2,9917.0968
352.8,20172.70324
353.4,20145.99814
354.0,20121.62223
354.6,20099.45295
355.2,20079.49763
355.8,20061.91977
356.4,20056.17112
357.0,31051.5208
357.6,31034.45575
358.2,31020.84411
358.8,31010.63276
359.4,31003.82507
360.0,31000.42853
2.0,601.0
0.0,4000.0
0.6,4000.05512
1.2,4000.49609
1.8,4001.37789
2.4,4002.70021
3.0,4004.46264
3.6,4006.66457
4.2,4009.3053
4.8,4012.38395
5.4,4015.89953
6.0,4019.95025
6.6,4024.34641
7.2,4029.29584
7.8,4034.56677
8.4,4040.4084
9.0,4046.69853
9.6,4053.43509
10.2,4060.61584
10.8,4068.23844
11.4,4076.30041
12.0,4085.00196
12.6,4094.15791
13.2,4103.76522
13.8,4113.82073
14.4,4124.32116
15.0,4135.5169
15.6,4147.17072
16.2,4159.27878
16.8,4171.83713
17.4,4185.13572
18.0,4198.89616
18.6,4213.11393
19.2,4228.10832
19.8,4243.57031
20.4,4259.49481
21.0,4276.23012
21.6,4293.43685
22.2,4311.10937
22.8,4329.62458
23.4,4349.00552
24.0,4368.47067
24.6,4389.21963
25.2,4410.03957
25.8,4431.75631
26.4,4454.39109
27.0,4477.51538
27.6,4501.58028
28.2,4526.13787
28.8,4551.65728
29.4,4578.15782
30.0,4605.16275
30.6,4633.16781
31.2,4661.67738
31.8,4691.72719
32.4,4722.29817
33.0,4753.38027
33.6,4786.06143
34.2,4819.26799
34.8,4854.12196
35.4,4889.51368
36.0,4926.01512
36.6,4963.63989
37.2,5002.40102
37.8,5042.31098
38.4,5083.38165
39.0,5125.62435
39.6,5169.04982
40.2,5214.30964
40.8,5260.78787
41.4,5308.49319
42.0,5357.43371
42.6,5408.28993
43.2,5461.09183
43.8,5514.49145
44.4,5570.55913
45.0,5627.93754
45.6,5687.34112
46.2,5748.07655
46.8,5811.59668
47.4,5876.48066
48.0,5943.46835
48.6,6013.32687
49.2,6085.34272
49.8,6159.53375
50.4,6235.91661
51.0,6316.05446
51.6,6354.07279
52.2,6302.58431
52.8,6253.00128
53.4,6204.10582
54.0,6157.08121
54.6,6111.8921
55.2,6067.3692
55.8,6024.08499
56.4,5982.57679
57.0,5941.72534
57.6,5902.60697
58.2,5864.65898
58.8,5827.35352
59.4,5791.20747
60.0,5756.20569
60.6,5722.33248
61.2,5689.5716
61.8,5657.90633
62.4,5626.86067
63.0,5596.89423
63.6,5567.98886
64.2,5539.69539
64.8,5512.44419
65.4,5486.21582
66.0,5460.58834
66.6,5435.96256
67.2,5412.3178
67.8,5388.88671
68.4,5366.79606
69.0,5345.28764
69.6,5324.36851
70.2,5304.37942
70.8,5284.97342
71.4,5266.47092
72.0,5248.54418
72.6,5231.49319
73.2,5215.00949
73.8,5199.09848
74.4,5183.76543
75.0,5169.26919
75.6,5155.34053
76.2,5142.21752
76.8,5129.65067
77.4,5117.64409
78.0,5106.20172
78.6,5095.32737
79.2,5085.20688
79.8,5075.64075
80.4,5066.63212
81.0,5058.3353
81.6,5050.43998
82.2,5043.24112
82.8,5036.58972
83.4,5030.48795
84.0,5024.93781
84.6,5019.94114
85.2,5015.49958
85.8,5011.61461
86.4,5008.34514
87.0,5005.5665
87.6,5003.38445
88.2,5001.71581
88.8,5000.62406
89.4,5000.0729
90.0,5000.0
90.6,5000.0729
91.2,5000.62406
91.8,5001.71581
92.4,5003.38445
93.0,5005.5665
93.6,5008.34514
94.2,5011.61461
94.8,5015.49958
95.4,5019.94114
96.0,5024.93781
96.6,5030.48795
97.2,5036.58972
97.8,5043.24112
98.4,5050.43998
99.0,5058.3353
99.6,5066.63212
100.2,5075.64075
100.8,5085.20688
101.4,5095.32737
102.0,5106.20172
102.6,5117.64409
103.2,5129.65067
103.8,5142.21752
104.4,5155.34053
105.0,5169.26919
105.6,5183.76543
106.2,5199.09848
106.8,5215.00949
107.4,5231.49319
108.0,5248.54418
108.6,5266.47092
109.2,5284.97342
109.8,5304.37942
110.4,5324.36851
111.0,5345.28764
111.6,5366.79606
112.2,5388.88671
112.8,5412.3178
113.4,5435.96256
114.0,5460.58834
114.6,5486.21582
115.2,5512.44419
115.8,5539.69539
116.4,5567.98886
117.0,5596.89423
117.6,5626.86067
