21834.0,-137.0,21833.0,4243.0
21833.0,4243.0,12193.0,4243.0
12127.0,4202.0,12127.0,3343.0
12108.0,3272.0,11878.0,3272.0
10400.0,4243.0,10241.0,4243.0
10117.0,4216.0,10117.0,3065.0
12107.0,1992.0,12110.0,-3177.0
12110.0,-3177.0,16015.0,-3177.0
14622.0,-10366.0,20816.0,-10366.0
17984.0,-3334.0,17984.0,-3236.0
17999.0,-3176.0,21751.0,-3176.0
21834.0,-3144.0,21835.0,-218.0
21835.0,-727.0,21835.0,4140.0
21821.0,4243.0,12135.0,4243.0
12127.0,4133.0,12127.0,3281.0
12014.0,3271.0,11887.0,3272.0
10457.0,4243.0,10117.0,4242.0
10117.0,4242.0,10117.0,3188.0
12107.0,1990.0,12107.0,-3118.0
12137.0,-3177.0,16010.0,-3176.0
16023.0,-3221.0,16023.0,-3375.0
13017.0,-10366.0,19986.0,-10366.0
17984.0,-3408.0,17984.0,-3203.0
18007.0,-3177.0,21835.0,-3172.0
21835.0,-3172.0,21835.0,-745.0
21834.0,-1864.0,21835.0,4242.0
21835.0,4242.0,12211.0,4243.0
12127.0,4198.0,12127.0,3380.0
12111.0,3272.0,11990.0,3272.0
10878.0,4243.0,10253.0,4243.0
10117.0,4216.0,10117.0,3652.0
12107.0,1976.0,12107.0,-3118.0
12125.0,-3177.0,16006.0,-3176.0
16023.0,-3187.0,16024.0,-3410.0
12127.0,-8435.0,12127.0,-10297.0
12219.0,-10367.0,21686.0,-10366.0
17984.0,-3410.0,17984.0,-3195.0
17993.0,-3177.0,21650.0,-3177.0
21834.0,-3168.0,21835.0,-1937.0
21835.0,-2927.0,21835.0,4156.0
21771.0,4243.0,12227.0,4242.0
12127.0,4205.0,12127.0,3372.0
12085.0,3272.0,11962.0,3272.0
11011.0,4243.0,10238.0,4243.0
12107.0,2046.0,12107.0,-3134.0
12529.0,-3177.0,15978.0,-3177.0
16024.0,-3183.0,16023.0,-3413.0
12107.0,-4950.0,12107.0,-6488.0
6775.0,-10366.0,9740.0,-10366.0
11943.0,-8299.0,12064.0,-8298.0
12127.0,-8358.0,12127.0,-10348.0
12240.0,-10366.0,21730.0,-10366.0
21835.0,-10340.0,21834.0,-5529.0
17984.0,-3426.0,17984.0,-3179.0
17984.0,-3179.0,20942.0,-3177.0
21835.0,-3166.0,21835.0,-2945.0
21834.0,-3904.0,21835.0,-3460.0
21655.0,-3427.0,17994.0,-3427.0
17984.0,-3420.0,17984.0,-3187.0
21835.0,686.0,21835.0,4067.0
21808.0,4243.0,12145.0,4243.0
12127.0,4057.0,12126.0,3272.0
12126.0,3272.0,11999.0,3271.0
11163.0,4243.0,10386.0,4243.0
12107.0,2002.0,12107.0,-272.0
16024.0,-3183.0,16023.0,-3421.0
16001.0,-3427.0,12315.0,-3427.0
12107.0,-3463.0,12107.0,-6498.0
4670.0,-10366.0,9149.0,-10367.0
11877.0,-8299.0,12124.0,-8299.0
12124.0,-8299.0,12127.0,-10280.0
12180.0,-10366.0,21826.0,-10367.0
21835.0,-10224.0,21834.0,-3977.0
21835.0,-4842.0,21835.0,-3476.0
21799.0,-3427.0,18003.0,-3428.0
17984.0,-3420.0,17984.0,-3188.0
21431.0,4242.0,12230.0,4243.0
12127.0,4175.0,12127.0,3463.0
12110.0,3271.0,11976.0,3271.0
16023.0,-3212.0,16023.0,-3412.0
16008.0,-3427.0,12144.0,-3427.0
12107.0,-3480.0,12107.0,-6479.0
2097.0,-9785.0,2097.0,-10180.0
2134.0,-10367.0,8462.0,-10366.0
11895.0,-8299.0,12029.0,-8299.0
12127.0,-8319.0,12127.0,-10296.0
12180.0,-10366.0,21732.0,-10366.0
21835.0,-10357.0,21835.0,-4860.0
21835.0,-5938.0,21835.0,-3461.0
21767.0,-3427.0,18004.0,-3428.0
17984.0,-3383.0,17984.0,-3270.0
20119.0,4243.0,13073.0,4243.0
16023.0,-3268.0,16023.0,-3358.0
16017.0,-3427.0,12107.0,-3432.0
12107.0,-3432.0,12107.0,-6484.0
2097.0,-7586.0,2097.0,-10356.0
2702.0,-10367.0,6822.0,-10366.0
11910.0,-8299.0,12075.0,-8299.0
12127.0,-8347.0,12127.0,-10294.0
12162.0,-10366.0,21800.0,-10367.0
21835.0,-10297.0,21834.0,-6011.0
21835.0,-7014.0,21835.0,-3428.0
21835.0,-3428.0,17988.0,-3427.0
17988.0,-3427.0,17984.0,-3235.0
19454.0,4242.0,14007.0,4243.0
16023.0,-3193.0,16023.0,-3358.0
15997.0,-3428.0,12116.0,-3427.0
12107.0,-3511.0,12107.0,-6531.0
2097.0,-5606.0,2097.0,-10270.0
12127.0,-8337.0,12127.0,-10335.0
12207.0,-10367.0,21822.0,-10366.0
21834.0,-10294.0,21834.0,-7087.0
21834.0,-7007.0,21835.0,-3480.0
21772.0,-3427.0,17999.0,-3427.0
17984.0,-3346.0,17984.0,-3231.0
21317.0,4242.0,15797.0,4243.0
16014.0,-3428.0,12138.0,-3427.0
12107.0,-3485.0,12107.0,-6534.0
2097.0,-5344.0,2097.0,-10214.0
2191.0,-10366.0,4125.0,-10367.0
11927.0,-8299.0,12110.0,-8299.0
12127.0,-8346.0,12127.0,-10352.0
12205.0,-10367.0,21756.0,-10367.0
21835.0,-10324.0,21834.0,-7029.0
21835.0,-7001.0,21834.0,-3457.0
21703.0,-3427.0,18048.0,-3427.0
17984.0,-3420.0,17984.0,-3236.0
21835.0,2172.0,21835.0,3990.0
21807.0,4243.0,18019.0,4243.0
16012.0,-3427.0,12160.0,-3428.0
12107.0,-3450.0,12107.0,-6528.0
2097.0,-4987.0,2097.0,-10284.0
2411.0,-10367.0,6047.0,-10367.0
11890.0,-8299.0,12109.0,-8299.0
12127.0,-8332.0,12127.0,-10361.0
12127.0,-10361.0,12193.0,-10366.0
12193.0,-10366.0,21703.0,-10367.0
21835.0,-10334.0,21834.0,-7027.0
21835.0,-6913.0,21835.0,-3428.0
21835.0,-3428.0,18012.0,-3427.0
17984.0,-3367.0,17984.0,-3188.0
21834.0,968.0,21835.0,4226.0
21653.0,4243.0,19870.0,4242.0
15978.0,-3427.0,12134.0,-3427.0
12107.0,-3479.0,12102.0,-6539.0
12102.0,-6539.0,11881.0,-6539.0
2097.0,-4374.0,2097.0,-10339.0
2545.0,-10367.0,7817.0,-10367.0
11909.0,-8299.0,12093.0,-8299.0
12127.0,-8312.0,12127.0,-10350.0
12170.0,-10366.0,21834.0,-10362.0
21834.0,-10362.0,21834.0,-7033.0
21834.0,-6938.0,21835.0,-3532.0
21804.0,-3427.0,18074.0,-3427.0
17984.0,-3408.0,17984.0,-3226.0
21834.0,117.0,21835.0,4236.0
15989.0,-3427.0,12131.0,-3428.0
12107.0,-3499.0,12107.0,-6531.0
12087.0,-6539.0,11870.0,-6539.0
3435.0,-3427.0,2255.0,-3427.0
2097.0,-3521.0,2097.0,-10316.0
2406.0,-10367.0,9441.0,-10367.0
11906.0,-8298.0,12118.0,-8298.0
12127.0,-8318.0,12127.0,-10314.0
12151.0,-10367.0,21623.0,-10367.0
21834.0,-10334.0,21835.0,-7072.0
21835.0,-7334.0,21835.0,-3496.0
21683.0,-3427.0,18061.0,-3427.0
17984.0,-3378.0,17984.0,-3275.0
21835.0,-319.0,21835.0,2515.0
16000.0,-3427.0,12108.0,-3427.0
12108.0,-3427.0,12107.0,-6522.0
12097.0,-6539.0,11868.0,-6539.0
10717.0,-3427.0,7955.0,-3427.0
2097.0,1924.0,2097.0,-442.0
5969.0,-3241.0,5969.0,-3348.0
5931.0,-3427.0,2202.0,-3427.0
2097.0,-3523.0,2097.0,-10320.0
2376.0,-10367.0,11085.0,-10367.0
11884.0,-8299.0,12124.0,-8299.0
12124.0,-8299.0,12128.0,-10367.0
12128.0,-10367.0,21685.0,-10367.0
21834.0,-10288.0,21834.0,-7372.0
21835.0,-7254.0,21835.0,-3493.0
21656.0,-3427.0,18120.0,-3427.0
17984.0,-3409.0,17984.0,-3197.0
21834.0,-400.0,21835.0,1978.0
15941.0,-3427.0,13462.0,-3427.0
12105.0,-6540.0,11858.0,-6540.0
11858.0,-6540.0,11857.0,-4264.0
11845.0,-3427.0,7988.0,-3427.0
2097.0,2693.0,2097.0,-186.0
5969.0,-3218.0,5969.0,-3423.0
5969.0,-3423.0,2178.0,-3427.0
2097.0,-3526.0,2097.0,-10263.0
2163.0,-10366.0,11849.0,-10367.0
11876.0,-10251.0,11878.0,-8299.0
11878.0,-8299.0,12120.0,-8298.0
13147.0,-10366.0,21468.0,-10367.0
21835.0,-10347.0,21835.0,-7412.0
21835.0,-7246.0,21835.0,-3530.0
21708.0,-3427.0,18178.0,-3427.0
17984.0,-3418.0,17984.0,-3190.0
21835.0,-778.0,21835.0,-598.0
12088.0,-6539.0,11880.0,-6540.0
11856.0,-6534.0,11857.0,-3513.0
11831.0,-3428.0,7978.0,-3428.0
2747.0,4243.0,2132.0,4242.0
2097.0,4004.0,2097.0,556.0
5969.0,-3186.0,5969.0,-3384.0
5908.0,-3427.0,2238.0,-3427.0
2097.0,-3482.0,2097.0,-10261.0
2115.0,-10367.0,11838.0,-10367.0
11876.0,-10361.0,11876.0,-8312.0
11888.0,-8299.0,12106.0,-8299.0
15903.0,-10367.0,21738.0,-10367.0
21834.0,-10251.0,21835.0,-7422.0
11876.0,-8448.0,11876.0,-8310.0
21835.0,-7361.0,21834.0,-3495.0
21592.0,-3427.0,18011.0,-3427.0
21835.0,-736.0,21835.0,763.0
12086.0,-6539.0,11856.0,-6537.0
11856.0,-6537.0,11856.0,-3470.0
11804.0,-3427.0,7980.0,-3428.0
5438.0,4243.0,2184.0,4243.0
2097.0,4049.0,2097.0,2800.0
5969.0,-3206.0,5969.0,-3338.0
5941.0,-3427.0,2121.0,-3427.0
2097.0,-3539.0,2097.0,-10303.0
2211.0,-10367.0,11873.0,-10366.0
11873.0,-10366.0,11876.0,-8484.0
11876.0,-8429.0,11876.0,-8305.0
21835.0,-7597.0,21834.0,-3588.0
21783.0,-3427.0,18126.0,-3427.0
12029.0,-6539.0,11928.0,-6539.0
11856.0,-6525.0,11856.0,-3488.0
11811.0,-3427.0,7986.0,-3427.0
7261.0,4242.0,2732.0,4243.0
5969.0,-3247.0,5969.0,-3407.0
5905.0,-3427.0,2136.0,-3427.0
2097.0,-3517.0,2097.0,-10319.0
2206.0,-10367.0,11862.0,-10367.0
11876.0,-10321.0,11876.0,-8484.0
11876.0,-8396.0,11876.0,-8341.0
21835.0,-7833.0,21835.0,-3523.0
21562.0,-3427.0,20098.0,-3427.0
12034.0,-6539.0,11876.0,-6539.0
11856.0,-6483.0,11856.0,-3509.0
11822.0,-3427.0,7980.0,-3427.0
8809.0,4243.0,4245.0,4243.0
5915.0,-3428.0,2175.0,-3427.0
2097.0,-3469.0,2097.0,-10337.0
2201.0,-10367.0,11875.0,-10367.0
11875.0,-10367.0,11876.0,-8469.0
21835.0,-6963.0,21835.0,-5462.0
11856.0,-6499.0,11856.0,-3458.0
11753.0,-3427.0,7972.0,-3428.0
7940.0,-3379.0,7940.0,-3264.0
9867.0,874.0,9866.0,4135.0
9753.0,4243.0,5979.0,4243.0
5939.0,-3427.0,2158.0,-3427.0
2097.0,-3456.0,2097.0,-10363.0
2097.0,-10363.0,11824.0,-10366.0
11876.0,-10305.0,11877.0,-8340.0
5985.0,-7220.0,5985.0,-7220.0
5985.0,-7220.0,5985.0,-7220.0
21834.0,-9277.0,21834.0,-7211.0
11856.0,-5922.0,11856.0,-3485.0
11757.0,-3427.0,7965.0,-3427.0
7940.0,-3385.0,7940.0,-3188.0
11856.0,521.0,11856.0,678.0
10093.0,-879.0,9970.0,-879.0
9866.0,-861.0,9866.0,3991.0
9842.0,4243.0,9545.0,4243.0
5961.0,-3427.0,2123.0,-3427.0
2097.0,-3463.0,2097.0,-10351.0
2158.0,-10366.0,11806.0,-10367.0
11876.0,-10295.0,11876.0,-8366.0
19150.0,-10367.0,19790.0,-10367.0
4784.0,-6053.0,4784.0,-6053.0
4784.0,-6053.0,4784.0,-6053.0
11856.0,-6533.0,11856.0,-6033.0
11856.0,-4959.0,11851.0,-3427.0
11851.0,-3427.0,7945.0,-3427.0
7945.0,-3427.0,7940.0,-3266.0
7940.0,-3266.0,7939.0,-3179.0
11856.0,410.0,11856.0,674.0
10115.0,-879.0,9918.0,-879.0
9866.0,-833.0,9866.0,4240.0
9866.0,4240.0,6790.0,4243.0
5962.0,-3427.0,2104.0,-3427.0
2097.0,-3476.0,2097.0,-10268.0
2120.0,-10366.0,11746.0,-10366.0
11876.0,-10355.0,11876.0,-8325.0
16251.0,-10367.0,20782.0,-10367.0
5810.0,-5061.0,5810.0,-5061.0
5810.0,-5061.0,5810.0,-5061.0
11856.0,-6506.0,11856.0,-5054.0
11856.0,-4941.0,11856.0,-3487.0
11832.0,-3427.0,7940.0,-3422.0
7940.0,-3422.0,7940.0,-3206.0
9866.0,-303.0,9866.0,4180.0
9766.0,4242.0,3272.0,4243.0
5969.0,-3237.0,5969.0,-3416.0
5951.0,-3428.0,2182.0,-3427.0
2097.0,-3457.0,2097.0,-10269.0
2121.0,-10366.0,11875.0,-10367.0
11875.0,-10367.0,11876.0,-8319.0
11981.0,-8299.0,12125.0,-8298.0
15864.0,-10367.0,21371.0,-10367.0
6657.0,-5061.0,6657.0,-5061.0
6657.0,-5061.0,6657.0,-5061.0
21834.0,-9935.0,21835.0,-9543.0
11856.0,-6530.0,11856.0,-5022.0
11856.0,-3988.0,11856.0,-3433.0
11430.0,-3427.0,7955.0,-3427.0
7940.0,-3416.0,7939.0,-3194.0
11856.0,-484.0,11857.0,611.0
10112.0,-879.0,9876.0,-879.0
9866.0,-813.0,9866.0,3976.0
9860.0,4242.0,2217.0,4243.0
2097.0,4232.0,2097.0,1868.0
5969.0,-3180.0,5969.0,-3427.0
5969.0,-3427.0,2122.0,-3427.0
2097.0,-3478.0,2097.0,-10233.0
2112.0,-10366.0,11804.0,-10367.0
11876.0,-10303.0,11876.0,-8330.0
11965.0,-8299.0,12095.0,-8299.0
14941.0,-10367.0,19696.0,-10367.0
11856.0,-6495.0,11857.0,-4008.0
11856.0,-1960.0,11856.0,-306.0
10014.0,-879.0,9890.0,-879.0
9866.0,-845.0,9866.0,4090.0
9852.0,4242.0,2113.0,4243.0
2097.0,4111.0,2097.0,-3129.0
2134.0,-3177.0,5967.0,-3176.0
5967.0,-3176.0,5969.0,-3415.0
2594.0,-10366.0,11859.0,-10367.0
11876.0,-10180.0,11876.0,-8391.0
11924.0,-8298.0,12051.0,-8299.0
14009.0,-10366.0,14365.0,-10366.0
7940.0,-3400.0,7939.0,-3194.0
7950.0,-3176.0,9845.0,-3177.0
9866.0,-3142.0,9866.0,-2119.0
11856.0,-2102.0,11856.0,-2041.0
11856.0,-1969.0,11856.0,95.0
10082.0,-879.0,9881.0,-879.0
9866.0,-859.0,9866.0,4235.0
9789.0,4242.0,2109.0,4242.0
2097.0,4108.0,2097.0,-3122.0
2193.0,-3177.0,5929.0,-3177.0
5969.0,-3187.0,5969.0,-3423.0
2097.0,-6052.0,2097.0,-10297.0
2194.0,-10367.0,7068.0,-10367.0
7952.0,-3177.0,9829.0,-3176.0
9829.0,-3176.0,9866.0,-3171.0
9866.0,-3171.0,9866.0,-2123.0
11856.0,-2117.0,11856.0,-2028.0
9866.0,-2350.0,9867.0,-2117.0
11856.0,-1579.0,11856.0,1112.0
10108.0,-879.0,9885.0,-879.0
9866.0,-868.0,9867.0,4001.0
9825.0,4243.0,2097.0,4238.0
2097.0,4238.0,2097.0,-3111.0
2219.0,-3177.0,5969.0,-3182.0
5969.0,-3182.0,5969.0,-3406.0
2097.0,-4886.0,2097.0,-8314.0
7958.0,-3176.0,9851.0,-3176.0
9866.0,-3169.0,9866.0,-2366.0
9866.0,-251.0,9867.0,4208.0
9819.0,4243.0,2150.0,4243.0
2097.0,4164.0,2097.0,-3100.0
2136.0,-3177.0,5944.0,-3176.0
5969.0,-3220.0,5969.0,-3363.0
2097.0,-7697.0,2097.0,-10215.0
2167.0,-10366.0,5575.0,-10366.0
7944.0,-3176.0,9861.0,-3177.0
9861.0,-3177.0,9866.0,-2984.0
9866.0,-2984.0,9866.0,-2130.0
9882.0,-2108.0,10092.0,-2107.0
10863.0,-3177.0,11808.0,-3176.0
11856.0,-3154.0,11856.0,-2123.0
9867.0,-878.0,9866.0,-267.0
9866.0,896.0,9866.0,4240.0
9866.0,4240.0,2170.0,4243.0
2097.0,4197.0,2097.0,-3144.0
2190.0,-3176.0,5965.0,-3176.0
5965.0,-3176.0,5969.0,-3301.0
3156.0,-10366.0,8280.0,-10367.0
7968.0,-3176.0,9853.0,-3177.0
9866.0,-3089.0,9866.0,-2173.0
9873.0,-2108.0,10094.0,-2108.0
11028.0,-3177.0,11815.0,-3177.0
11856.0,-3123.0,11856.0,-2511.0
9866.0,-846.0,9866.0,887.0
9866.0,1706.0,9866.0,4188.0
9858.0,4243.0,2153.0,4243.0
2097.0,4201.0,2097.0,-3169.0
2201.0,-3176.0,5930.0,-3176.0
4858.0,-10366.0,9304.0,-10367.0
7956.0,-3177.0,9850.0,-3176.0
9866.0,-3077.0,9866.0,-2122.0
9928.0,-2108.0,10079.0,-2108.0
11094.0,-3177.0,11856.0,-3175.0
11856.0,-3175.0,11856.0,-2635.0
9866.0,-864.0,9866.0,1694.0
9866.0,578.0,9866.0,4215.0
9802.0,4243.0,2155.0,4243.0
2097.0,4212.0,2097.0,-3155.0
2164.0,-3176.0,5960.0,-3177.0
6239.0,-10367.0,11543.0,-10366.0
7940.0,-3341.0,7940.0,-3235.0
7964.0,-3177.0,9834.0,-3177.0
9866.0,-3120.0,9866.0,-2137.0
9925.0,-2108.0,10032.0,-2108.0
11856.0,-3155.0,11856.0,-1594.0
9866.0,-846.0,9866.0,515.0
